Id,GlobalId,ElementName,AltName,Definition,Format,HasOptionSet,UsageNotes,URL,Version,TermID,ChangeNotes,TechnicalName,PropertyType,IsVirtual
3b011d64-9154-4737-b6bc-7f97ea35e971,,,,,,,,,,,,RefBuildingHeatingGenerationSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingHeatingGenerationSystemType],True
87d79a9b-944c-4d6f-90f7-928ec6e4fbf6,,,,,,,,,,,,RefBuildingHistoricStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingHistoricStatu],True
06b4c6b2-5b82-4cfa-9785-630b3c3e7e34,,,,,,,,,,,,RefBuildingHVACSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingHVACSystemType],True
3991d07b-711f-4664-9f35-72ed3491ed34,,,,,,,,,,,,RefBuildingIndoorAthleticOrPhysEdSpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingIndoorAthleticOrPhysEdSpaceType],True
fec81fd2-96c8-428a-9968-ad4a028b9cc0,,,,,,,,,,,,RefBuildingInstructionalSpaceFactorTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingInstructionalSpaceFactorType],True
49834146-1384-4822-b737-b194ec04f749,,,,,,,,,,,,RefBuildingJointUseRationaleTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingJointUseRationaleType],True
2b7d0203-97ec-42a2-ba49-fbb1279b144d,,,,,,,,,,,,RefBuildingJointUserTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingJointUserType],True
fc491068-3456-43fe-b5b5-117dd32c2e71,,,,,,,,,,,,RefBuildingJointUseSchedulingTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingJointUseSchedulingType],True
3c1a590d-3072-43a8-b1b0-d9b90c87b1ff,,,,,,,,,,,,RefBuildingLibMediaCenterSpecialtySpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingLibMediaCenterSpecialtySpaceType],True
f8fdbe38-7fa9-43c8-87d9-b9aff3d67fdd,,,,,,,,,,,,RefBuildingMechanicalConveyingSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingMechanicalConveyingSystemType],True
224d8ec2-6b22-4208-86e5-1b97b9284502,,,,,,,,,,,,RefBuildingMechanicalSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingMechanicalSystemType],True
e20a16eb-1fd8-41cb-8074-7b5762bc0d37,,,,,,,,,,,,RefBuildingOperationsOrMaintSpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingOperationsOrMaintSpaceType],True
c3597ddd-0b3a-4285-af62-a9d4fdbd9a90,,,,,,,,,,,,RefBuildingOutdoorAthleticOrPhysEdSpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingOutdoorAthleticOrPhysEdSpaceType],True
92ad793b-166c-424b-9dae-59ab0f1b06ff,,,,,,,,,,,,RefBuildingOutdoorOrNonathleticSpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingOutdoorOrNonathleticSpaceType],True
c30b6231-740e-4f4f-a5df-b8c65a75e445,,,,,,,,,,,,RefBuildingPerformingArtsSpecialtySpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingPerformingArtsSpecialtySpaceType],True
7b7a6659-1fb0-4681-b946-a983ec59878d,,,,,,,,,,,,RefBuildingPlumbingSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingPlumbingSystemType],True
4d0caf79-a5d7-491e-a8fe-b208a4ac9ab0,,,,,,,,,,,,RefBuildingPrimaryUseTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingPrimaryUseType],True
1fe8710b-45cb-41ad-ae0e-0dd3ae834b5b,,,,,,,,,,,,RefBuildingSchoolDesignTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingSchoolDesignType],True
d676c768-73d5-4a91-a76b-7cb4ebbd7255,,,,,,,,,,,,RefBuildingScienceSpecialtySpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingScienceSpecialtySpaceType],True
95b5b667-3077-4760-bdc9-409d37addd1c,,,,,,,,,,,,RefBuildingSecuritySystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingSecuritySystemType],True
03bd56ff-512d-41fe-a65d-36598bcafac6,,,,,,,,,,,,RefBuildingSiteUseRestrictionsTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingSiteUseRestrictionsType],True
65a231f5-efbc-4018-8c7b-3ea3c4edf8df,,,,,,,,,,,,RefBuildingSpaceDesignTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingSpaceDesignType],True
c4181d2f-ad69-4b45-aae6-fd5a422bd95b,,,,,,,,,,,,RefBuildingSpecEdSpecialtySpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingSpecEdSpecialtySpaceType],True
73a429f7-dc4c-46ea-a3e2-4ea881ecc70f,,,,,,,,,,,,RefBuildingStudentSupportSpaceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingStudentSupportSpaceType],True
5aa57701-fb49-4d4a-a3e7-f4ee3775831d,,,,,,,,,,,,RefBuildingSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingSystemType],True
2c234aef-0478-4c67-bf93-7ec14656f33a,,,,,,,,,,,,RefBuildingTechnologyWiringSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingTechnologyWiringSystemType],True
2ee4bb5e-4c0f-4ce1-80e7-b6b1cb23771e,,,,,,,,,,,,RefBuildingUseTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingUseType],True
ac782540-a2d9-49e4-80db-08a1fef451d3,,,,,,,,,,,,RefBuildingVerticalTransportationSystemTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefBuildingVerticalTransportationSystemType],True
07bca0d1-77ce-412a-b039-4f5a46228646,,,,,,,,,,,,RefCalendarEventTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCalendarEventType],True
9d27789e-120c-4552-8f42-dc115e0839b1,,,,,,,,,,,,RefCampusResidencyTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCampusResidencyType],True
cb5811da-7600-468e-a2a9-19a6209f8351,,,,,,,,,,,,RefCampusStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCampusStatu],True
f3532759-1817-48f0-b380-e0127887eb6d,,,,,,,,,,,,RefCampusTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCampusType],True
2e61529e-b630-4b28-810f-2b91f5135a5a,,,,,,,,,,,,RefCareerClusters,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCareerCluster],True
3310fbf7-be79-4fb9-8252-5302cba24f15,,,,,,,,,,,,RefCareerEducationPlanTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCareerEducationPlanType],True
4f35c0cb-64e2-4a0b-9c40-1f68fc8d01a2,,,,,,,,,,,,RefCarnegieBasicClassifications,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCarnegieBasicClassification],True
b984ea67-a8e9-4fb7-b341-8c93855f629b,,,,,,,,,,,,RefCharterLeaStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCharterLeaStatu],True
c5079403-285f-4ce2-b392-61fae037f6c9,,,,,,,,,,,,RefCharterSchoolAuthorizerTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCharterSchoolAuthorizerType],True
a65dcd06-dd6e-46f6-ab90-0c83c9fa37f3,,,,,,,,,,,,RefCharterSchoolManagementOrganizationTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCharterSchoolManagementOrganizationType],True
06f0e166-55f1-4dcc-92cf-13df42675eb3,,,,,,,,,,,,RefCharterSchoolTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCharterSchoolType],True
d1ce1308-65ff-47ff-9967-cd0c46e8bdf5,,,,,,,,,,,,RefChildDevelopmentalScreeningStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefChildDevelopmentalScreeningStatu],True
1fa386b1-aabd-4ec1-b20c-4fe39f051c76,,,,,,,,,,,,RefChildDevelopmentAssociateTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefChildDevelopmentAssociateType],True
54289dab-7fdb-4004-a49e-e0d4c0a090f0,,,,,,,,,,,,RefChildOutcomesSummaryRatings,System.Data.Entity.DbSet`1[Autobahn.Entities.RefChildOutcomesSummaryRating],True
3631373c-454c-4d43-bb45-614bfffcd9aa,,,,,,,,,,,,RefCipCodes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCipCode],True
6c255a20-f906-4436-b665-0eadfc5e89d5,,,,,,,,,,,,RefCipUses,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCipUse],True
9fabefa3-2629-498c-89b2-6c6151c3ed8a,,,,,,,,,,,,RefCipVersions,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCipVersion],True
1df745dd-5ab4-460a-8628-c96e3dff01b1,,,,,,,,,,,,RefClassroomPositionTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefClassroomPositionType],True
a9dc70f8-4801-43e9-84e0-f63d37ae9d90,,,,,,,,,,,,RefCohortExclusions,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCohortExclusion],True
629fa961-0565-44b8-aab7-14a32f22be8d,,,,,,,,,,,,RefCommunicationMethods,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCommunicationMethod],True
ad14af05-6cf4-4c3f-b0b2-e7560841acf4,,,,,,,,,,,,RefCommunityBasedTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCommunityBasedType],True
9db47a65-6724-42e2-8bf0-ea6dd93fd1d1,,,,,,,,,,,,RefCompetencyDefAssociationTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCompetencyDefAssociationType],True
5be6e66c-8d01-4c04-a51d-7ca7be08086e,,,,,,,,,,,,RefCompetencyDefNodeAccessibilityProfiles,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCompetencyDefNodeAccessibilityProfile],True
08c6c336-bb80-46ab-befc-b822ffc80042,,,,,,,,,,,,RefCompetencyDefTestabilityTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCompetencyDefTestabilityType],True
f3767cb9-2277-4ae0-84db-4234c616a279,,,,,,,,,,,,RefCompetencyFrameworkPublicationStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCompetencyFrameworkPublicationStatu],True
8da914cd-3baf-4f68-b8a2-1348505508a6,,,,,,,,,,,,RefCompetencySetCompletionCriterias,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCompetencySetCompletionCriteria],True
b5ca4179-6176-4157-ad6b-e8bef5a9f28d,,,,,,,,,,,,RefComprehensiveAndTargetedSupports,System.Data.Entity.DbSet`1[Autobahn.Entities.RefComprehensiveAndTargetedSupport],True
70795f7c-0e32-4d25-b2f5-be2ffc8b65e4,,,,,,,,,,,,RefComprehensiveSupports,System.Data.Entity.DbSet`1[Autobahn.Entities.RefComprehensiveSupport],True
1fdb42dd-5098-4b01-ba13-b4ce3dff1a7a,,,,,,,,,,,,RefComprehensiveSupportAndImprovementStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefComprehensiveSupportAndImprovementStatu],True
87a888c2-f57e-45a8-acee-18d787b596ed,,,,,,,,,,,,RefContentStandardTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefContentStandardType],True
dfa444eb-6ae8-41c5-ad6a-7a489a0f524f,,,,,,,,,,,,RefContinuationOfServices,System.Data.Entity.DbSet`1[Autobahn.Entities.RefContinuationOfService],True
0fee97d9-50da-4b2d-9a2b-0748d4a574f2,,,,,,,,,,,,RefControlOfInstitutions,System.Data.Entity.DbSet`1[Autobahn.Entities.RefControlOfInstitution],True
ef219b39-f43b-43a6-a478-9b377c334a35,,,,,,,,,,,,RefCoreKnowledgeAreas,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCoreKnowledgeArea],True
ff542bb4-ea4c-4d1f-93db-af3177827c58,,,,,,,,,,,,RefCorrectionalEducationFacilityTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCorrectionalEducationFacilityType],True
93ec292c-6d15-4818-98f1-142c90782990,,,,,,,,,,,,RefCorrectiveActionTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCorrectiveActionType],True
d84d0502-7615-423a-966d-752a3ec80238,,,,,,,,,,,,RefCountries,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCountry],True
e46dbedd-55d5-4588-bfb8-de33ee6d135e,,,,,,,,,,,,RefCounties,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCounty],True
3391852e-df92-4717-914b-9f780cde721c,,,,,,,,,,,,RefCourseAcademicGradeStatusCodes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseAcademicGradeStatusCode],True
3318f758-ffa4-47b6-adc2-8bfb0cda9240,,,,,,,,,,,,RefCourseApplicableEducationLevels,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseApplicableEducationLevel],True
3fe11965-b11f-4c65-8b03-91d3abf381ec,,,,,,,,,,,,RefCourseCreditBasisTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseCreditBasisType],True
167b3af8-a62d-4e53-a69f-79d42eadf5c0,,,,,,,,,,,,RefCourseCreditLevelTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseCreditLevelType],True
6fc169e9-8414-432a-888e-689dd8fcdb16,,,,,,,,,,,,RefCourseCreditUnits,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseCreditUnit],True
04c5fde2-3fd6-46c9-9683-5cce954350e2,,,,,,,,,,,,RefCourseGpaApplicabilities,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseGpaApplicability],True
310cc288-9734-4441-9098-2b8ccaa4c98d,,,,,,,,,,,,RefCourseHonorsTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseHonorsType],True
d488e239-8213-489c-895f-f5cec6e1dc6b,,,,,,,,,,,,RefCourseInstructionMethods,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseInstructionMethod],True
f7cbd1cf-46e1-4ec0-93c3-dc3fe6213bb0,,,,,,,,,,,,RefCourseInstructionSiteTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseInstructionSiteType],True
7ee4e25c-8fd9-484a-ab86-2b42720e434c,,,,,,,,,,,,RefCourseInteractionModes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseInteractionMode],True
946e690f-b64a-49af-a89d-4b43b842549c,,,,,,,,,,,,RefCourseLevelCharacteristics,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseLevelCharacteristic],True
d6d20d30-9e3f-45d5-afb3-f2560bf3dc1a,,,,,,,,,,,,RefCourseLevelTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseLevelType],True
9f9a05b7-59ee-4d2f-91a3-35b4d7a141fc,,,,,,,,,,,,RefCourseRepeatCodes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseRepeatCode],True
1acf597e-019f-4cd0-945c-dd16acc2f200,,,,,,,,,,,,RefCourseSectionAssessmentReportingMethods,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseSectionAssessmentReportingMethod],True
21ea76cc-b36f-4ea5-9156-394ffc479939,,,,,,,,,,,,RefCourseSectionDeliveryModes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseSectionDeliveryMode],True
8137a190-f94b-44f3-8153-4a38588b35e9,,,,,,,,,,,,RefCourseSectionEnrollmentStatusTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseSectionEnrollmentStatusType],True
33bd63fb-1d97-44c8-8913-b879db8f38fb,,,,,,,,,,,,RefCourseSectionEntryTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseSectionEntryType],True
49f3096a-473c-434e-a07b-ff9d9d518352,,,,,,,,,,,,RefCourseSectionExitTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCourseSectionExitType],True
efb7f6c0-9a89-4e30-8cee-974ce160020f,,,,,,,,,,,,RefCredentialDefAgentRoleTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCredentialDefAgentRoleType],True
3dece672-8e15-40a9-8053-0033c0e6b77e,,,,,,,,,,,,RefCredentialDefAssessMethodTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCredentialDefAssessMethodType],True
468e3861-7c1f-4390-a6b9-7be68f4c4c8b,,,,,,,,,,,,RefCredentialDefIntendedPurposeTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCredentialDefIntendedPurposeType],True
f2defd4b-b003-4e7e-9d4e-5ea5b418028a,,,,,,,,,,,,RefCredentialDefStatusTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCredentialDefStatusType],True
be5d90e8-aa4b-45d3-9bde-e433eed89ef7,,,,,,,,,,,,RefCredentialDefVerificationTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCredentialDefVerificationType],True
c0f18d86-cc5d-4de9-8664-bc82e91dd989,,,,,,,,,,,,RefCredentialIdentifierSystems,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCredentialIdentifierSystem],True
429e54f1-c4dd-4cf1-8f64-8a6c024084ac,,,,,,,,,,,,RefCredentialTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCredentialType],True
fab03883-2ebe-4114-8fc8-e1220c144f96,,,,,,,,,,,,RefCreditHoursAppliedOtherPrograms,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCreditHoursAppliedOtherProgram],True
1872e974-9495-43d6-a70d-01d3156a9130,,,,,,,,,,,,RefCreditTypeEarneds,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCreditTypeEarned],True
16966657-b8e2-40a6-99bb-cad2730086cc,,,,,,,,,,,,RefCriticalTeacherShortageCandidates,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCriticalTeacherShortageCandidate],True
175d1752-39d2-42f9-92c8-b42611f2109a,,,,,,,,,,,,RefCTDLAudienceLevelTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCTDLAudienceLevelType],True
f7f3524f-e321-4dcc-bae6-4df3274645b0,,,,,,,,,,,,RefCTDLOrganizationTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCTDLOrganizationType],True
d2fdfcd2-280a-46ed-b083-6d0d79f83aa1,,,,,,,,,,,,RefCteGraduationRateInclusions,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCteGraduationRateInclusion],True
0153e508-02fb-4e5f-822d-678aa49f8561,,,,,,,,,,,,RefCteNonTraditionalGenderStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCteNonTraditionalGenderStatu],True
ff8fff4c-9273-4a06-bf7e-eeadd3eae2e5,,,,,,,,,,,,RefCurriculumFrameworkTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefCurriculumFrameworkType],True
38bd4aaf-9b43-4d8e-9f60-940e6cd199a4,,,,,,,,,,,,RefDataCollectionStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDataCollectionStatu],True
21959c2d-5965-4b4e-ad8b-aa9aafb03dfd,,,,,,,,,,,,RefDegreeOrCertificateTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDegreeOrCertificateType],True
69b25961-269c-4b80-b9d0-c1dfc83b580c,,,,,,,,,,,,RefDentalInsuranceCoverageTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDentalInsuranceCoverageType],True
296c6fd9-fcb8-41a4-8cb2-df6c934a004a,,,,,,,,,,,,RefDentalScreeningStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDentalScreeningStatu],True
7e6217b6-e0c7-451b-b301-bed2ae489254,,,,,,,,,,,,RefDependencyStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDependencyStatu],True
1bd6f888-c13b-4668-a63c-8a76b7e4ef39,,,,,,,,,,,,RefDevelopmentalEducationReferralStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDevelopmentalEducationReferralStatu],True
50e88bfe-eae9-4acd-9deb-78f5a3a10198,,,,,,,,,,,,RefDevelopmentalEducationTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDevelopmentalEducationType],True
1bd2425f-2758-4bc7-a39c-be3153c9aedf,,,,,,,,,,,,RefDevelopmentalEvaluationFindings,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDevelopmentalEvaluationFinding],True
d59f817f-3688-4408-949b-d4e225e6dbe0,,,,,,,,,,,,RefDirectoryInformationBlockStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDirectoryInformationBlockStatu],True
25bda4d5-bcb5-4c36-97c6-58777c25900b,,,,,,,,,,,,RefDisabilityConditionStatusCodes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisabilityConditionStatusCode],True
2b0f85d1-6f37-46f1-b224-8e0934f02e76,,,,,,,,,,,,RefDisabilityConditionTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisabilityConditionType],True
8c3f1df6-7880-4262-963e-f84c75d5f414,,,,,,,,,,,,RefDisabilityDeterminationSourceTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisabilityDeterminationSourceType],True
f3bbb104-0f43-495a-9f2e-af9cf319b2a0,,,,,,,,,,,,RefDisabilityTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisabilityType],True
8cba096f-7e30-4ae3-912f-bcb8aa6f1026,,,,,,,,,,,,RefDisciplinaryActionTakens,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisciplinaryActionTaken],True
f1423586-056b-4d8a-a541-d247912454ff,,,,,,,,,,,,RefDisciplineLengthDifferenceReasons,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisciplineLengthDifferenceReason],True
5d05f6b9-58df-46c1-aab0-570a04a8ddf0,,,,,,,,,,,,RefDisciplineMethodFirearms,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisciplineMethodFirearm],True
600ef99e-c26a-4eda-bdc8-e93df1b3919f,,,,,,,,,,,,RefDisciplineMethodOfCwds,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisciplineMethodOfCwd],True
344fed82-e9e6-4bca-aac6-399d25d509b9,,,,,,,,,,,,RefDisciplineReasons,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDisciplineReason],True
0fed6267-87ec-48cb-aaec-54479bded7ca,,,,,,,,,,,,RefDistanceEducationCourseEnrollments,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDistanceEducationCourseEnrollment],True
fa26b400-2dee-4829-a086-1ff5cfb73b58,,,,,,,,,,,,RefDoctoralExamsRequiredCodes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDoctoralExamsRequiredCode],True
c166f40f-b9f4-4608-b659-89ccf44e0543,,,,,,,,,,,,RefDQPCategoriesOfLearnings,System.Data.Entity.DbSet`1[Autobahn.Entities.RefDQPCategoriesOfLearning],True
6b7abbe0-6364-4dfa-ae64-07ee881684b6,,,,,,,,,,,,RefEarlyChildhoodCredentials,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEarlyChildhoodCredential],True
dac38e45-d020-4ab0-bddf-f016b3d39606,,,,,,,,,,,,RefEarlyChildhoodProgramEnrollmentTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEarlyChildhoodProgramEnrollmentType],True
9b6447b8-e289-4a79-b26d-ccd0e072b2bf,,,,,,,,,,,,RefEarlyChildhoodServices,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEarlyChildhoodService],True
2cc90cec-c2a7-44aa-9278-703d14b9f314,,,,,,,,,,,,RefEdFactsAcademicOrCareerAndTechnicalOutcomeExitTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEdFactsAcademicOrCareerAndTechnicalOutcomeExitType],True
a6146520-440b-4114-83cb-0f5787a17b9c,,,,,,,,,,,,RefEdFactsAcademicOrCareerAndTechnicalOutcomeTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEdFactsAcademicOrCareerAndTechnicalOutcomeType],True
d3757f0e-a721-47d4-a04d-466c11d20b07,,,,,,,,,,,,RefEDFactsTeacherInexperiencedStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEDFactsTeacherInexperiencedStatu],True
f98a9442-a3f4-4d6f-b9c6-29d73769212d,,,,,,,,,,,,RefEducationLevels,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEducationLevel],True
1b2dcb90-e0c4-4249-81db-09c677fe9f87,,,,,,,,,,,,RefEducationLevelTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEducationLevelType],True
78f01d08-9d39-4879-9dd8-e5c8a0021ec1,,,,,,,,,,,,RefEducationVerificationMethods,System.Data.Entity.DbSet`1[Autobahn.Entities.RefEducationVerificationMethod],True
2bb10557-c167-46a5-b977-cbc346b8354d,,,,,,,,,,,,RefELEducationStaffClassifications,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELEducationStaffClassification],True
ffdc0acd-f04a-4567-9cdb-c7768f5b9d15,,,,,,,,,,,,RefElementaryMiddleAdditionals,System.Data.Entity.DbSet`1[Autobahn.Entities.RefElementaryMiddleAdditional],True
a5aeedc5-5851-4086-b76e-2afe736bfb39,,,,,,,,,,,,RefELEmploymentSeparationReasons,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELEmploymentSeparationReason],True
530c10dd-d43f-48fd-aa95-3d6dbfcda1b0,,,,,,,,,,,,RefELFacilityLicensingStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELFacilityLicensingStatu],True
56508d2c-33f3-44c6-ad3f-ad3e05982441,,,,,,,,,,,,RefELFederalFundingTypes,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELFederalFundingType],True
66c7fed2-f2e1-44da-b0df-f88a999c60d2,,,,,,,,,,,,RefELGroupSizeStandardMets,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELGroupSizeStandardMet],True
3b8aacb1-6e6d-4acc-b00d-8402a37fa7e9,,,,,,,,,,,,RefELLevelOfSpecializations,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELLevelOfSpecialization],True
35b71ba6-cbbe-4c0f-83cb-d8b5dfa7b1f4,,,,,,,,,,,,RefELLocalRevenueSources,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELLocalRevenueSource],True
88a4924c-8a9a-4e75-ba55-a5427883a20f,,,,,,,,,,,,RefELOtherFederalFundingSources,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELOtherFederalFundingSource],True
d1f6f9af-1fed-4406-ab2b-63f71e5fc33e,,,,,,,,,,,,RefELOutcomeMeasurementLevels,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELOutcomeMeasurementLevel],True
4d0a3f92-1336-4a2b-954e-38d6a7461ba7,,,,,,,,,,,,RefELProfessionalDevelopmentTopicAreas,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELProfessionalDevelopmentTopicArea],True
a7e8698a-608f-45a2-9d79-c78e7c52a2bb,,,,,,,,,,,,RefELProgramEligibilities,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELProgramEligibility],True
1a6e5b02-9c4f-4333-a467-ba1490fb6f5a,,,,,,,,,,,,RefELProgramEligibilityStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELProgramEligibilityStatu],True
8ad1f7a8-e109-494d-b7c0-303a7cd3b23f,,,,,,,,,,,,RefELProgramLicenseStatus,System.Data.Entity.DbSet`1[Autobahn.Entities.RefELProgramLicenseStatu],True
