Id,AutobahnDomainId,ModuleName,GlobalId,TableName,ColumnName,Description,Version,ColumnType
51fe6dc6-f033-49f6-9c65-999f32f823cb,eec759ad-0993-445b-bf4a-897fea418edf,K12,000234,K12StaffEmployment,SalaryForTeachingAssignmentOnlyIndicator,,10,
69898c7c-c481-4f82-90c6-f8490d6eb4b1,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000235,PersonStatus,RefPersonStatusTypeId,,10,
1f786c17-56c4-4159-a20b-b68cd873def6,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000235,RefPersonStatusType,,,10,
a201952f-aa23-46bd-b7c8-45751f77db0b,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000236,PersonStatus,RefPersonStatusTypeId,,10,
85deac38-f033-43df-b4aa-928bf689db7d,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000236,RefPersonStatusType,,,10,
60f8b5ea-63e6-4861-9d88-3fabeadd6062,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000237,PersonStatus,RefPersonStatusTypeId,,10,
77a5ab39-0c0f-4eaa-b8d5-3c261d494482,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000237,RefPersonStatusType,,,10,
d25ec006-a234-4711-9455-4f04019b76f7,eec759ad-0993-445b-bf4a-897fea418edf,K12,000238,K12SchoolImprovement,RefSchoolImprovementFundsId,,10,Guid?
ad2ee2d4-1395-42db-a6e7-959c001ac7f6,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000238,RefSchoolImprovementFunds,,,10,
360dcb4b-2df6-4f22-8980-d8b13bbcee7d,eec759ad-0993-445b-bf4a-897fea418edf,K12,000239,K12SchoolImprovement,RefSigInterventionTypeId,,10,
bf94c3e3-21d7-41c0-90f5-29babd451630,,,000239,RefSigInterventionType,,,10,System.DateTime?
1dc53d61-0448-48aa-92d2-77720dc373be,eec759ad-0993-445b-bf4a-897fea418edf,K12,000240,K12SchoolImprovement,RefSchoolImprovementStatusId,,10,
10e04dca-7a8e-4d74-9336-bd45f31995e8,,,000240,RefSchoolImprovementStatus,,,10,System.DateTime?
43778405-423a-48df-950b-ed2f6bcb77ca,eec759ad-0993-445b-bf4a-897fea418edf,K12,000241,K12School,RefSchoolLevelId,,10,
d1789c0e-6d90-43c8-a95e-17827ae09948,,,000241,RefSchoolLevel,,,10,System.DateTime?
96f98d1b-b4c6-4167-ad85-28f369aa3dea,eec759ad-0993-445b-bf4a-897fea418edf,K12,000242,K12School,RefSchoolTypeId,,10,
4dc17292-e944-4327-8ac2-323fcce8b226,,,000242,RefSchoolType,,,10,System.DateTime?
fb2a7d0e-b1fd-4074-9fed-34047262a359,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000243,OrganizationCalendar,CalendarYear,,10,Guid?
a4889cdd-2a93-482c-902f-cf6070fc8dc1,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000244,OrganizationCalendarSession,InstructionalMinutes,,10,
84772aa3-7021-4aaa-bdbe-a45a6ccdb130,0d17abeb-b815-4e4a-8573-365b34a30d76,Assessments,000245,AssessmentResult,ScoreValue,,10,Guid?
c76a1351-1f10-4120-9bec-f08e819e8b22,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000249,PersonProgramParticipation,RefParticipationTypeId,,10,
754584f1-28a9-4a50-9652-dfe3302d983a,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000249,RefParticipationType,,,10,
2130ef3c-4c3a-4ae1-a478-01d0343ba225,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000250,Course,SCEDSequenceOfCourse,,10,
5268bb5d-457e-41e8-88bb-8cbbebc197d3,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000251,OrganizationCalendarSession,BeginDate,,10,
7ae46e09-a567-47ad-872a-a6c4f47427a0,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000252,OrganizationCalendarSession,Designator,,10,
e1648260-21b6-43db-a9db-e9bab85e6e20,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000252,PsPriceOfAttendance,SessionDesignator,,10,Guid?
d9b2c04e-b007-46c0-bca4-761d5b52b60f,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000253,OrganizationCalendarSession,EndDate,,10,
0ce45782-2221-4149-80a0-25dfb4ccbea7,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000254,OrganizationCalendarSession,RefSessionTypeId,,10,
822ea47c-7826-401d-8482-6e6f98d3ca9c,,,000254,RefSessionType,,,10,System.DateTime?
e405ce17-6fb5-4091-b83d-d33ac5c85650,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000255,PersonDetail,RefSexId,,10,
70a1b1da-f9c7-4a1e-85da-cfd73f8fa744,,,000255,RefSex,,,10,System.DateTime?
7511aace-1439-4c43-adac-b269eab6ff36,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000257,RefOrganizationIndicator,,,10,
8eefa4f2-995b-4bff-8d8d-fd7333baf23f,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000258,CourseSection,RefSingleSexClassStatusId,,10,
f77ebdad-f1b5-4dc5-b77c-7d0d13c28331,,,000258,RefSingleSexClassStatus,,,10,System.DateTime?
65033ed2-b6f5-4669-9ddc-c6266c3b0f73,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000260,ProgramParticipationSpecialEducation,RefSpecialEducationExitReasonId,,10,
e8965cf6-6700-4185-a106-711ec5637493,,,000260,RefSpecialEducationExitReason,,,10,System.DateTime?
18cc3e6e-d577-48aa-91fa-b345439d8d6d,eec759ad-0993-445b-bf4a-897fea418edf,K12,000261,K12StaffAssignment,SpecialEducationParaprofessional,,10,
b7447925-286a-46b9-b2f8-fe62e993cec1,eec759ad-0993-445b-bf4a-897fea418edf,K12,000262,K12StaffAssignment,SpecialEducationRelatedServicesPersonnel,,10,
dfe0ba5d-6cf5-4848-aeb4-d4d1cdc0e738,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000263,ProgramParticipationSpecialEducation,SpecialEducationServicesExitDate,,10,
90e179cb-2a8d-4056-b143-5045f207f3b4,eec759ad-0993-445b-bf4a-897fea418edf,K12,000264,K12StaffAssignment,SpecialEducationTeacher,,10,
9f73116a-c4eb-49c0-b252-9d4f7359c933,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000265,PsStudentAdmissionTest,StandardizedAdmissionTestScore,,10,Guid?
ad45b846-df14-4e6d-9fec-ff7651fb6d33,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000266,PsStudentAdmissionTest,RefStandardizedAdmissionTestId,,10,
9cf3d63b-8ed5-4265-90ce-192cabde55a2,,,000266,RefStandardizedAdmissionTest,,,10,System.DateTime?
26d1e769-4ff1-49ff-bcf7-c65675f0741e,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000267,PersonAddress,RefStateId,,10,
9b953ecd-9a2f-4c0d-8ff5-fb0e25dea287,,,000267,RefState,,,10,System.DateTime?
2a405ee0-7478-492f-ac62-460aa50d7d20,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000268,PersonDetail,RefStateOfResidenceId,,10,
8e29ac1d-a1a5-4acb-a229-6fa9518e4cc4,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000269,LocationAddress,StreetNumberAndName,,10,
7ba9633f-a1dc-4875-bf6b-eecaca706493,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000269,PersonAddress,StreetNumberAndName,,10,
c1ce0723-e8cd-4a55-a8dc-a312a86d8b76,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000271,RoleAttendance,AttendanceRate,,10,
f3411485-6d5a-462d-bcca-b0b5283e9bcf,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000272,PsStudentEnrollment,RefPsStudentLevelId,,10,
d111c162-5a64-48ce-97c5-5c5715df2f58,,,000272,RefPsStudentLevel,,,10,System.DateTime?
ec164b7c-1ceb-4710-a0c0-fdd46e7eeb75,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000273,IndividualizedProgram,RefStudentSupportServiceTypeId,,10,Guid?
9d69ae79-7db6-40c4-a23c-2ebed22e163d,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000273,OrganizationService,RefStudentSupportServiceTypeId,,10,Guid?
75809692-efe0-495c-91bf-e10df12f1535,,,000273,RefStudentSupportServiceType,,,10,System.DateTime?
d7fcda7f-7224-4180-9497-bf8f29595aeb,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000273,ServiceProvided,RefStudentSupportServiceTypeId,,10,Guid?
709c5d70-0d3d-4064-84a2-3d518a68e0f7,0d17abeb-b815-4e4a-8573-365b34a30d76,Assessments,000274,AssessmentSubtest,Description,,10,
ac490d18-6a82-4919-b666-392ee872a0a0,0d17abeb-b815-4e4a-8573-365b34a30d76,Assessments,000275,AssessmentSubtest,Title,,10,
d4bc1913-dd7e-41fe-9066-0d09a71469f3,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000277,ProgramParticipationTeacherPrep,RefTeachingCredentialBasisId,,10,Guid?
1d65ec9d-58ed-4381-a746-d0cc2997d4c4,,,000277,RefTeachingCredentialBasis,,,10,System.DateTime?
ed0a9361-6550-472b-8f4c-ca603fd5622a,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000277,StaffCredential,RefTeachingCredentialBasisId,,10,
918e1bb1-adf3-475e-9796-b0a93e0f58f2,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000278,ProgramParticipationTeacherPrep,RefTeachingCredentialTypeId,,10,
6ac61da7-1209-4607-907a-1ed0d7012dba,,,000278,RefTeachingCredentialType,,,10,System.DateTime?
7820de26-d1b6-443c-b0a3-58dd5ea5fcac,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000278,StaffCredential,RefTeachingCredentialTypeId,,10,
fd81c8f1-0c9f-4969-b710-288dc4701bcc,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000279,OrganizationTelephone,TelephoneNumber,,10,
407b23dd-7ee7-41fa-97a3-dc108bf22015,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000279,PersonTelephone,TelephoneNumber,,10,
708f93f6-f408-4222-98ae-765437ee4b11,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000280,PersonTelephone,RefPersonTelephoneNumberTypeId,,10,
a48153d5-696a-47fb-929f-734d309fe3e4,,,000280,RefPersonTelephoneNumberType,,,10,System.DateTime?
e8a029dd-07e8-4c43-9954-d5a987d79598,,,000280,RefTelephoneNumberType,,,10,System.DateTime?
48696751-7c50-42d4-97a4-1b91fc85bc2c,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000281,ProgramParticipationTitleI,RefTitleIIndicatorId,,10,Guid?
570ce2b6-c8c6-4fe0-9d73-f5923e11883e,,,000281,RefTitleIIndicator,,,10,System.DateTime?
d8403b3b-ccae-416c-803e-6b86185cb2d3,eec759ad-0993-445b-bf4a-897fea418edf,K12,000282,K12ProgramOrService,RefTitleIInstructionalServicesId,,10,
f162cce7-50c3-4838-9fd8-61f6101525bd,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000282,RefTitleIInstructionalServices,,,10,
287de599-10ec-4b44-b7dc-60c90c8b91c6,eec759ad-0993-445b-bf4a-897fea418edf,K12,000283,K12StaffAssignment,RefTitleIProgramStaffCategoryId,,10,
801e9b01-ae0e-4931-a867-1de13cda04f9,,,000283,RefTitleIProgramStaffCategory,,,10,System.DateTime?
f978a1c6-4093-48b7-8df9-c75a53f02ed0,eec759ad-0993-445b-bf4a-897fea418edf,K12,000284,K12ProgramOrService,RefTitleIProgramTypeId,,10,
c91772e6-685d-448c-82e8-be04528fc8cd,,,000284,RefTitleIProgramType,,,10,System.DateTime?
9cfbe56a-f6cd-48b6-acc1-593a33cd2f13,eec759ad-0993-445b-bf4a-897fea418edf,K12,000285,K12SchoolStatus,RefTitleISchoolStatusId,,10,
a69c909b-de2c-4cdb-989c-071cddfc2f32,,,000285,RefTitleISchoolStatus,,,10,System.DateTime?
e8b9fdd5-ab26-4192-bf9a-2bc7703b7349,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000286,PersonStatus,RefPersonStatusTypeId,,10,
83625267-e696-4976-b2c5-e3ad78fe963d,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000286,RefPersonStatusType,,,10,
6f7fe918-b999-439a-9757-120c96052be1,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000287,PersonStatus,RefPersonStatusTypeId,,10,
d200cd3b-3a61-47e6-8b81-3b8cc654d390,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000287,RefPersonStatusType,,,10,
084e1349-8ac9-4376-b5de-489dad3f125a,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000288,PersonStatus,RefPersonStatusTypeId,,10,
d5eb4156-0ec3-4781-8dd4-3fa55b30f2ed,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000288,RefPersonStatusType,,,10,
4b4d6632-dd51-4dce-9355-437abb1cf4e1,eec759ad-0993-445b-bf4a-897fea418edf,K12,000289,K12LeaTitleISupportService,RefK12LeaTitleISupportServiceId,,10,Guid?
8e29eb38-5892-4173-acab-2cd897722bf8,,,000289,RefK12LeaTitleISupportService,,,10,System.DateTime?
e1209d3b-cd65-424d-9e78-7fc543c9215b,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000290,PersonProgramParticipation,RefParticipationTypeId,,10,
1702924c-e1be-4dfa-b1cf-c0839567976e,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000290,RefParticipationType,,,10,
a2d393f0-6409-4c82-bd03-6ceb008093cf,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000291,PersonStatus,RefPersonStatusTypeId,,10,
52d6c26e-e835-4045-b463-32eb25428ee0,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000291,RefPersonStatusType,,,10,
5b8724fe-47bb-4f54-878d-dca2ae3d0135,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000292,PsStudentFinancialAid,TitleIVParticipantAndRecipient,,10,Guid?
f7578af4-ebda-4db9-9751-af1629962c78,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000293,StaffCompensation,StaffCompensationTotalBenefits,,10,
ca263f8f-f60b-4899-9892-56e5180b97bb,eec759ad-0993-445b-bf4a-897fea418edf,K12,000294,K12StudentAcademicRecord,TotalNumberInClass,,10,
cfe7926a-566e-4833-b928-52ed9ad6af4e,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000294,PsStudentApplication,HighSchoolGraduatingClassSize,,10,
b19754ea-9582-410e-8d3c-d660d03f0108,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000295,StaffCompensation,StaffCompensationTotalSalary,,10,
3c97f3a8-b8bc-4398-9698-9b9c98272334,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000296,PsStudentEnrollment,RefTransferReadyId,,10,
7deb3eb5-66fa-44a6-9735-1b536baf1580,,,000296,RefTransferReady,,,10,System.DateTime?
bdb52381-06e4-46d2-8135-d3702e30d24d,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,000297,PsStudentDemographic,RefTuitionResidencyTypeId,,10,
1da34270-5b9e-4a07-b81d-3ddfc96e808b,,,000297,RefTuitionResidencyType,,,10,System.DateTime?
9ad56dac-3a97-43f1-a9b5-20609138d507,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000299,PersonDetail,RefUSCitizenshipStatusId,,10,
9d6217cb-307d-4369-82ec-533c049b04cd,,,000299,RefUSCitizenshipStatus,,,10,System.DateTime?
85c8e2d0-ea6e-4516-b85b-5672e7513049,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000704,OrganizationWebsite,Website,,10,Guid?
180c2c99-519c-4c20-b5ac-a043c58b496e,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000302,StaffExperience,YearsOfPriorTeachingExperience,,10,Guid?
88c65bbe-e737-4e2c-99f3-6d59dc6a2ad1,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000304,PersonFamily,RefELProgramEligibilityId,,10,
f1997a1c-0ad0-4f05-963d-2990876b87f2,,,000304,RefELProgramEligibility,,,10,System.DateTime?
82245e9b-bb2c-418e-8668-aed0f94d9716,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000305,PersonDetail,RefProofOfResidencyTypeId,,10,
cd1d52fd-3686-4010-b9bc-a099523102be,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000305,PersonFamily,RefProofOfResidencyTypeId,,10,
e868dbca-5cdb-4157-9344-88f7d3468efa,,,000305,RefProofOfResidencyType,,,10,System.DateTime?
008a166a-a3e8-45fc-9f8b-2ea8a89c5467,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000306,PersonImmunization,ImmunizationDate,,10,Guid?
c5adbcb4-7565-4d97-a81d-365d436be7bd,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000307,RequiredImmunization,RefImmunizationTypeId,,10,Guid?
71807e04-548b-403c-abae-eb4dd87b9e0e,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000308,PersonHealth,RefVisionScreeningStatusId,,10,Guid?
b46ce6d9-3191-40de-9acc-bd6d0553c866,,,000308,RefVisionScreeningStatus,,,10,System.DateTime?
c67806ec-cd7b-491e-975a-56970de1574d,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000309,PersonHealth,RefHearingScreeningStatusId,,10,
6bf2f15c-7d86-474c-b962-c2ce03caaccf,,,000309,RefHearingScreeningStatus,,,10,System.DateTime?
233363aa-f7ea-46bd-ba55-24df69a5a631,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000310,PersonHealth,RefDentalScreeningStatusId,,10,
4644da12-6a14-4d9a-b9d6-43a30ab35d85,,,000310,RefDentalScreeningStatus,,,10,System.DateTime?
f4ab242a-7f6a-41c2-9cda-0ad6e0baaa21,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000312,PersonHealthBirth,WeightAtBirth,,10,Guid?
af80af59-44dc-4bd7-9393-aceb5b5fbac7,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000313,PersonHealthBirth,WeeksOfGestation,,10,
26e20dfd-a745-4e30-95b9-061a3d6019c1,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000314,ELChildDevelopmentalAssessment,RefChildDevelopmentalScreeningStatusId,,10,Guid?
eab7a4d6-2fc7-445f-9e3f-64cfeb376233,,,000314,RefChildDevelopmentalScreeningStatus,,,10,System.DateTime?
1440865a-68df-4d20-9630-be7d74326fbe,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000315,ELChildDevelopmentalAssessment,RefDevelopmentalEvaluationFindingId,,10,
c4507ad2-f07e-4d2c-b32a-7338c1fb764d,,,000315,RefDevelopmentalEvaluationFinding,,,10,System.DateTime?
a077d192-3646-45fd-a6ba-5f18750a4f16,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000316,PersonLanguage,RefLanguageUseTypeId,,10,Guid?
273be43b-4825-47ad-b869-1a9d0554e371,,,000316,RefLanguageUseType,,,10,System.DateTime?
76a84dc0-6605-4e4f-aa85-1e9a58a9501d,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000317,PersonLanguage,RefLanguageId,,10,
afa9467f-3cb0-486c-a479-32b98bcbfabe,,,000317,RefISO6392Language,,,10,System.DateTime?
9df44f81-bac2-4271-9681-cdc180c40fa9,,,000317,RefLanguage,,,10,System.DateTime?
3d04b16d-ee47-4085-aa41-81d245cb584c,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000320,IndividualizedProgram,RefIndividualizedProgramTypeId,,10,
032c8a58-fe00-4007-9278-dd125fdf14cc,,,000320,RefIndividualizedProgramType,,,10,System.DateTime?
124f69ea-cf96-41d3-8df2-70e4dcbb84fa,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000321,ELChildService,RefEarlyChildhoodServicesReceivedId,,10,Guid?
03b3b5ce-00aa-42ea-9603-a78641bffe68,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000321,RefEarlyChildhoodServices,,,10,
a8f56bc6-0287-44ac-9539-ddf0abe72ca0,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000321,RefServices,,,10,
0d2d81fc-713e-46e8-9328-eb154f6cb409,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000321,ServiceProvided,RefServicesId,,10,
412504cb-90ae-4d47-92d4-8322d064592c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000323,ELChildServicesApplication,ApplicationDate,,10,Guid?
23999254-4fec-4673-b521-ff0bf9b58374,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000323,OrganizationPersonRoleApplication,ApplicationDate,,10,Guid?
a325c31c-0507-45f4-aabb-a49c7f9a230e,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000324,ELEnrollment,EnrollmentDate,,10,
4395f653-10a6-46e5-90c2-e17ce8a6dc05,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000325,ELEnrollment,RefFoodServiceParticipationId,,10,
e0de9ec8-6855-495f-b3ef-200a9f6a8796,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000325,ProgramParticipationFoodService,RefSchoolFoodServiceProgramId,,10,Guid?
5994f9dc-4258-4bb1-8eb5-15b92f4feab8,,,000325,RefFoodServiceParticipation,,,10,System.DateTime?
a45824b1-495f-4a9a-b004-465a3b28882d,,,000325,RefSchoolFoodServiceProgram,,,10,System.DateTime?
bbeb9288-770e-43fe-9c5f-56125c796ed6,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000326,OrganizationPersonRole,EntryDate,,10,
80766b0a-4e4b-4208-a780-3baf0afef169,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000327,OrganizationPersonRole,ExitDate,,10,
02206db0-1170-46e5-a897-a9c68bd2723d,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000329,PersonRelationship,CustodialRelationshipIndicator,,10,Guid?
1067e37f-4264-4a58-b01c-c47990ec0e2b,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000330,PersonFamily,NumberOfPeopleInFamily,,10,
eda8c722-1281-4d90-b2fa-54053c407fa7,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000331,PersonFamily,NumberOfPeopleInHousehold,,10,
936a7ddd-dd20-4e01-b88f-39e7b8b386f9,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000332,PersonFamily,FamilyIncome,,10,
628454ae-c420-40f1-9930-a506fe020467,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000333,PersonFamily,RefFamilyIncomeSourceId,,10,
07c70441-1e0b-40b0-8a63-58e0e9330857,,,000333,RefFamilyIncomeSource,,,10,System.DateTime?
c5c20008-dde2-4208-be71-b047249ff6de,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000334,PersonFamily,RefIncomeCalculationMethodId,,10,
a14da7c0-1145-4008-b821-4497432165a8,,,000334,RefIncomeCalculationMethod,,,10,System.DateTime?
c220113a-79c1-4306-8de5-916f201b4697,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000335,PersonHealth,RefHealthInsuranceCoverageId,,10,
9fef999c-1d19-45bb-82b3-b74d889efb54,,,000335,RefHealthInsuranceCoverage,,,10,System.DateTime?
4151b2ec-e6f4-45b9-ae3c-30af8e15983f,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000336,PersonHealth,RefDentalInsuranceCoverageTypeId,,10,
62c0b130-ddda-472d-8e8b-5d8266efcb45,,,000336,RefDentalInsuranceCoverageType,,,10,System.DateTime?
b391a657-4916-494c-9d34-1d3ee1e84053,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000341,ELStaffEducation,RefELLevelOfSpecializationId,,10,Guid?
77af95f0-da02-450a-86bb-def801caf234,,,000341,RefELLevelOfSpecialization,,,10,System.DateTime?
dd77bd93-453f-4f1e-bc7e-adee10dbb5e4,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000342,PersonDegreeOrCertificate,DegreeOrCertificateTitleOrSubject,,10,
288d495d-01bb-44af-80e1-0ae2ff45e40b,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000343,PersonDegreeOrCertificate,RefDegreeOrCertificateTypeId,,10,
6ca653a4-4a29-4559-8601-77518b5085f4,,,000343,RefDegreeOrCertificateType,,,10,System.DateTime?
563eb6c7-1430-4015-b093-c58b1425a618,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000344,PersonDegreeOrCertificate,AwardDate,,10,
a510e3a9-1cfc-4798-b7ac-9d4ba7facd7c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000345,EarlyChildhoodCredential,RefEarlyChildhoodCredentialId,,10,Guid?
6a51b8dc-bdb7-4f3b-bb20-add2e4c5888a,,,000345,RefEarlyChildhoodCredential,,,10,System.DateTime?
b7276669-16bc-42aa-88ae-feb0c859d653,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000346,OrganizationPersonRole,EntryDate,,10,
fcb6145b-d5c4-4a80-bcd6-518ed3bbcee7,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000346,RoleStatus,StatusStartDate,,10,
3d4a0af1-c93b-4a3a-86ae-68716ce0bf3d,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000347,ELStaffEmployment,RefEmploymentStatusId,,10,Guid?
09a0641a-6188-4423-b400-19dbf8f5f91a,eec759ad-0993-445b-bf4a-897fea418edf,K12,000347,K12StaffEmployment,RefEmploymentStatusId,,10,
09a797a5-9c3f-4bce-9b10-a0dc20cc4ff1,,,000347,RefEmploymentStatus,,,10,System.DateTime?
077de316-f5b0-465f-8074-a232d0234751,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,000347,RefRoleStatus,,,10,
243d7b70-8100-480c-8217-bd587bc7c633,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,000347,RoleStatus,RefRoleStatusId,,10,
40546a85-7622-469e-af3f-d4c89715a89c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000348,ELFacilityLicensing,InitialLicensingDate,,10,Guid?
db6d9cb3-a354-4398-91cd-2fd5da6e5a72,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000348,ELProgramLicensing,InitialLicenseDate,,10,Guid?
64b06fd6-cbd5-45c1-93cc-792ce028c5c6,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000349,ELFacilityLicensing,ContinuingLicenseDate,,10,
725c3334-8552-4266-b7df-0ad52ce60b43,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000349,ELProgramLicensing,ContinuingLicenseDate,,10,
366548d4-3612-4c4a-8341-866566564530,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000350,ELFacilityLicensing,RefLicenseExemptId,,10,
c455dc92-902e-4e58-9c54-7ac8d50b01a9,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,000350,ELProgramLicensing,RefLicenseExemptId,,10,
59bb0896-660f-40cf-a44a-0208e10b2b6c,,,000350,RefLicenseExempt,,,10,System.DateTime?
